& CONDICOES INICIAIS DAS UNIDADES                
&                                                
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 47 TERMORIO     17 24  0 0 F                               327.82
 47 TERMORIO     18 24  0 0 F                               327.82
 47 TERMORIO     19 24  0 0 F                               327.82
 47 TERMORIO     20 24  0 0 F                               327.82
 47 TERMORIO     21 24  0 0 F                               327.82
 47 TERMORIO     22 24  0 0 F                               327.82
 47 TERMORIO     23 24  0 0 F                               327.82
 47 TERMORIO     24 24  0 0 F                               327.82
 47 TERMORIO     25 24  0 0 F                               327.82
 47 TERMORIO     26 24  0 0 F                               327.82
 47 TERMORIO     27 24  0 0 F                               327.82
 47 TERMORIO     28 24  0 0 F                               327.82
 47 TERMORIO     29 24  0 0 F                               327.82
 47 TERMORIO     30 24  0 0 F                               327.82
